claim_id,policy_id,worker_id,event_id,city,zone_id,claim_date,week_number,trigger_type,rainfall_mm,aqi_value,temperature,curfew_imposed,disrupted_hours,gps_in_affected_zone,gps_spoof_detected,delivery_activity_detected,duplicate_claim,eligibility_passed,new_registration_fraud,abnormal_claim_freq,fraud_risk_score,is_fraud_ground_truth,claim_status,payout_amount,processing_time_mins,n_platforms_verified,weekly_earnings_avg,premium_paid
C0006302,P0053745,W003488,E000174,Delhi,Z0016,2024-04-29,18,AQI,0.0,401.6,29.1,False,8,True,False,False,False,True,False,False,0.058,False,Auto_Approved,834.53,7.3,2,5257.55,200.0
C0006303,P0053758,W003488,E000187,Delhi,Z0016,2024-07-29,31,Rain|Flood,71.0,231.9,31.9,False,7,True,False,False,False,True,False,False,0.0062,False,Auto_Approved,730.22,9.0,2,5257.55,200.0
C0006304,P0053766,W003489,E000158,Delhi,Z0025,2024-01-08,2,AQI,0.0,688.0,15.4,False,4,True,False,False,False,True,False,False,0.0326,False,Auto_Approved,390.96,2.2,2,3049.49,142.9
C0006305,P0053768,W003489,E000160,Delhi,Z0025,2024-01-22,4,AQI,0.0,500.5,19.9,False,10,True,False,False,False,True,False,False,0.0272,False,Auto_Approved,762.37,4.1,2,3049.49,138.49
C0006306,P0053769,W003489,E000161,Delhi,Z0025,2024-01-29,5,AQI,0.0,451.5,23.1,False,10,True,False,False,False,True,False,False,0.0154,False,Auto_Approved,762.37,5.1,2,3049.49,145.48
C0006307,P0053770,W003489,E000162,Delhi,Z0025,2024-02-05,6,AQI,0.0,414.8,24.7,False,10,False,True,True,False,True,False,False,0.7975,True,Flagged_Manual_Review,0.0,6.3,2,3049.49,144.17
C0006308,P0053772,W003489,E000164,Delhi,Z0025,2024-02-19,8,AQI,0.0,516.2,21.8,False,10,True,False,False,False,True,False,False,0.06,False,Auto_Approved,762.37,9.1,2,3049.49,144.36
C0006309,P0053773,W003489,E000165,Delhi,Z0025,2024-02-26,9,AQI,0.0,486.0,25.8,False,10,True,False,False,False,True,False,False,0.0148,False,Auto_Approved,762.37,2.9,2,3049.49,134.3
C0006310,P0053816,W003494,E000940,Kolkata,Z0105,2024-01-22,4,Rain|Flood,119.8,324.1,20.9,False,3,True,False,False,False,True,False,False,0.0775,False,Auto_Approved,232.92,5.1,1,3493.8,168.48
C0006311,P0053824,W003494,E000948,Kolkata,Z0105,2024-03-18,12,Curfew,0.0,179.0,20.0,True,22,True,False,False,False,True,False,False,0.0251,False,Auto_Approved,698.76,6.0,1,3493.8,154.85
C0006312,P0053827,W003495,E000002,Chennai,Z0008,2024-01-08,2,Rain,114.5,154.6,18.6,False,4,True,False,False,False,True,False,False,0.0063,False,Auto_Approved,359.44,9.4,1,3594.45,136.13
C0006313,P0053833,W003496,E000157,Delhi,Z0024,2024-01-01,1,AQI,0.0,433.2,19.0,False,11,True,False,False,False,True,False,False,0.0631,False,Auto_Approved,417.51,4.5,2,2087.54,99.38
C0006314,P0053834,W003496,E000158,Delhi,Z0024,2024-01-08,2,AQI,0.0,688.0,15.4,False,4,True,False,False,False,True,False,False,0.0594,False,Auto_Approved,417.51,10.4,2,2087.54,93.43
C0006315,P0053836,W003496,E000160,Delhi,Z0024,2024-01-22,4,AQI,0.0,500.5,19.9,False,10,True,False,False,False,True,False,False,0.0504,False,Auto_Approved,417.51,5.5,2,2087.54,92.22
C0006316,P0053838,W003496,E000162,Delhi,Z0024,2024-02-05,6,AQI,0.0,414.8,24.7,False,10,True,False,False,False,True,False,False,0.0223,False,Auto_Approved,417.51,11.3,2,2087.54,95.71
C0006317,P0053840,W003496,E000164,Delhi,Z0024,2024-02-19,8,AQI,0.0,516.2,21.8,False,10,True,False,False,False,True,False,False,0.0224,False,Auto_Approved,417.51,12.0,2,2087.54,90.97
C0006318,P0053843,W003496,E000167,Delhi,Z0024,2024-03-11,11,Rain|Flood,75.5,163.4,24.8,False,8,True,False,False,False,True,False,False,0.0642,True,Auto_Approved,417.51,6.6,2,2087.54,78.58
C0006319,P0053848,W003496,E000172,Delhi,Z0024,2024-04-15,16,AQI,0.0,416.5,30.3,False,6,True,False,False,False,True,False,False,0.0497,False,Auto_Approved,417.51,5.1,2,2087.54,79.25
C0006320,P0053880,W003499,E000940,Kolkata,Z0085,2024-01-22,4,Rain|Flood,119.8,324.1,20.9,False,3,False,True,False,False,True,False,False,0.834,True,Flagged_Manual_Review,0.0,2.3,1,3977.97,157.26
C0006321,P0053888,W003499,E000948,Kolkata,Z0085,2024-03-18,12,Curfew,0.0,179.0,20.0,True,22,True,False,False,False,True,False,False,0.0732,False,Auto_Approved,568.28,8.5,1,3977.97,142.95
C0006322,P0053928,W003503,E001093,Ahmedabad,Z0090,2024-01-01,1,Curfew,0.0,258.7,25.2,True,21,True,False,False,False,True,False,False,0.0197,False,Auto_Approved,1044.51,3.4,1,5222.57,185.26
C0006323,P0053937,W003504,E000158,Delhi,Z0014,2024-01-08,2,AQI,0.0,688.0,15.4,False,4,True,False,False,False,True,False,False,0.024,False,Auto_Approved,336.31,8.9,1,2354.15,117.94
C0006324,P0053940,W003504,E000161,Delhi,Z0014,2024-01-29,5,AQI,0.0,451.5,23.1,False,10,True,False,False,False,True,False,False,0.0426,False,Auto_Approved,336.31,7.5,1,2354.15,122.88
C0006325,P0053948,W003506,E000157,Delhi,Z0018,2024-01-01,1,AQI,0.0,433.2,19.0,False,11,True,False,False,False,True,False,False,0.0037,False,Auto_Approved,860.75,3.5,3,3442.99,160.39
C0006326,P0053950,W003506,E000159,Delhi,Z0018,2024-01-15,3,AQI,0.0,447.5,22.5,False,9,True,False,False,False,True,False,False,0.0604,False,Auto_Approved,860.75,8.5,3,3442.99,146.91
C0006327,P0053951,W003506,E000160,Delhi,Z0018,2024-01-22,4,AQI,0.0,500.5,19.9,False,10,True,False,False,False,True,False,False,0.0133,False,Auto_Approved,860.75,3.7,3,3442.99,153.7
C0006328,P0053953,W003507,E000158,Delhi,Z0027,2024-01-08,2,AQI,0.0,688.0,15.4,False,4,True,False,False,False,True,False,False,0.0296,False,Auto_Approved,344.53,4.8,3,2721.76,142.02
C0006329,P0053954,W003507,E000159,Delhi,Z0027,2024-01-15,3,AQI,0.0,447.5,22.5,False,9,False,True,False,False,True,False,False,0.836,True,Flagged_Manual_Review,0.0,7.6,3,2721.76,142.54
C0006330,P0053955,W003507,E000160,Delhi,Z0027,2024-01-22,4,AQI,0.0,500.5,19.9,False,10,True,False,False,False,True,False,False,0.0278,False,Auto_Approved,680.44,6.7,3,2721.76,129.34
C0006331,P0053956,W003507,E000161,Delhi,Z0027,2024-01-29,5,AQI,0.0,451.5,23.1,False,10,True,False,False,False,True,False,False,0.0283,False,Auto_Approved,680.44,8.1,3,2721.76,124.76
C0006332,P0053957,W003507,E000162,Delhi,Z0027,2024-02-05,6,AQI,0.0,414.8,24.7,False,10,True,False,False,False,True,False,False,0.0048,False,Auto_Approved,680.44,3.1,3,2721.76,139.38
C0006333,P0053960,W003507,E000165,Delhi,Z0027,2024-02-26,9,AQI,0.0,486.0,25.8,False,10,True,False,False,False,True,False,False,0.0786,False,Auto_Approved,680.44,5.6,3,2721.76,140.19
C0006334,P0053967,W003507,E000172,Delhi,Z0027,2024-04-15,16,AQI,0.0,416.5,30.3,False,6,True,False,False,False,True,False,False,0.0558,False,Auto_Approved,516.79,9.2,3,2721.76,108.66
C0006335,P0053977,W003509,E000938,Kolkata,Z0084,2024-01-08,2,Rain|Flood,137.9,332.4,24.4,False,6,True,False,False,False,True,False,False,0.0767,False,Auto_Approved,217.13,7.0,2,1302.81,53.68
C0006336,P0053979,W003509,E000940,Kolkata,Z0084,2024-01-22,4,Rain|Flood,119.8,324.1,20.9,False,3,True,False,False,False,True,False,False,0.0571,False,Auto_Approved,176.06,11.4,2,1302.81,57.48
C0006337,P0054018,W003511,E000338,Mumbai,Z0036,2024-06-24,26,Rain|Flood,66.1,177.3,31.7,False,4,True,False,False,False,True,False,False,0.0268,False,Auto_Approved,362.08,6.7,1,4670.8,200.0
C0006338,P0054022,W003511,E000342,Mumbai,Z0036,2024-07-22,30,Rain,199.3,92.7,37.3,False,3,True,False,False,False,True,False,False,0.0119,False,Auto_Approved,271.56,6.3,1,4670.8,200.0
C0006339,P0054025,W003511,E000345,Mumbai,Z0036,2024-08-12,33,Rain|Flood,107.4,113.7,38.8,False,8,False,False,False,False,True,False,False,0.2524,True,Auto_Approved,724.16,9.3,1,4670.8,200.0
C0006340,P0054033,W003511,E000353,Mumbai,Z0036,2024-10-07,41,Rain|Flood,68.7,60.6,30.9,False,3,True,False,False,False,True,False,False,0.051,False,Auto_Approved,271.56,5.5,1,4670.8,200.0
C0006341,P0054057,W003513,E000318,Mumbai,Z0036,2024-02-05,6,Curfew,0.0,256.9,25.0,True,6,True,False,False,False,True,False,False,0.0186,False,Auto_Approved,479.95,11.6,2,2399.73,95.45
C0006342,P0054060,W003514,E000002,Chennai,Z0003,2024-01-08,2,Rain,114.5,154.6,18.6,False,4,True,False,False,False,True,False,False,0.0161,False,Auto_Approved,342.23,6.9,2,5732.33,200.0
C0006343,P0054077,W003514,E000019,Chennai,Z0003,2024-05-06,19,Rain|Flood,73.7,92.6,33.0,False,7,True,False,False,False,True,False,False,0.0277,False,Auto_Approved,598.9,11.6,2,5732.33,200.0
C0006344,P0054082,W003515,E000002,Chennai,Z0006,2024-01-08,2,Rain,114.5,154.6,18.6,False,4,True,False,False,False,True,False,False,0.0372,False,Auto_Approved,372.05,10.9,1,1999.79,83.4
C0006345,P0054102,W003517,E000002,Chennai,Z0005,2024-01-08,2,Rain,114.5,154.6,18.6,False,4,True,False,False,False,True,False,False,0.0752,False,Auto_Approved,342.48,9.8,1,3904.24,155.07
C0006346,P0054126,W003518,E000019,Chennai,Z0004,2024-05-06,19,Rain|Flood,73.7,92.6,33.0,False,7,True,False,False,False,True,False,False,0.0119,False,Auto_Approved,181.5,5.0,1,907.5,36.16
C0006347,P0054141,W003520,E001093,Ahmedabad,Z0093,2024-01-01,1,Curfew,0.0,258.7,25.2,True,21,True,False,False,False,True,False,False,0.0367,False,Auto_Approved,867.34,5.9,4,6071.36,200.0
C0006348,P0054168,W003520,E001120,Ahmedabad,Z0093,2024-07-08,28,Rain|Flood,74.3,65.1,36.4,False,6,True,False,False,False,True,False,False,0.0215,False,Auto_Approved,642.47,7.7,4,6071.36,200.0
C0006349,P0054169,W003520,E001121,Ahmedabad,Z0093,2024-07-15,29,Curfew,0.0,96.6,31.6,True,10,True,False,False,False,True,False,False,0.0701,False,Auto_Approved,867.34,10.3,4,6071.36,200.0
C0006350,P0054200,W003523,E000639,Hyderabad,Z0060,2024-04-08,15,Rain,75.7,64.9,31.8,False,5,True,False,False,False,True,False,False,0.029,False,Auto_Approved,438.31,6.1,2,3944.83,162.79
C0006351,P0054231,W003525,E000938,Kolkata,Z0099,2024-01-08,2,Rain|Flood,137.9,332.4,24.4,False,6,True,False,False,False,True,False,False,0.0153,False,Auto_Approved,502.14,2.8,1,4418.84,200.0
C0006352,P0054233,W003525,E000940,Kolkata,Z0099,2024-01-22,4,Rain|Flood,119.8,324.1,20.9,False,3,True,False,False,False,True,False,False,0.0462,False,Auto_Approved,251.07,4.2,1,4418.84,195.63
C0006353,P0054256,W003528,E000002,Chennai,Z0002,2024-01-08,2,Rain,114.5,154.6,18.6,False,4,True,False,False,False,True,False,False,0.03,False,Auto_Approved,397.1,10.5,1,4884.38,200.0
C0006354,P0054293,W003530,E000158,Delhi,Z0023,2024-01-08,2,AQI,0.0,688.0,15.4,False,4,False,True,False,True,True,False,False,0.8524,True,Flagged_Manual_Review,0.0,8.3,3,4949.68,200.0
C0006355,P0054296,W003531,E000002,Chennai,Z0002,2024-01-08,2,Rain,114.5,154.6,18.6,False,4,True,False,False,False,True,False,False,0.0634,False,Auto_Approved,329.45,6.5,2,5394.75,200.0
C0006356,P0054313,W003531,E000019,Chennai,Z0002,2024-05-06,19,Rain|Flood,73.7,92.6,33.0,False,7,True,False,False,False,True,False,False,0.0074,False,Auto_Approved,576.54,4.2,2,5394.75,200.0
C0006357,P0054321,W003533,E000002,Chennai,Z0008,2024-01-08,2,Rain,114.5,154.6,18.6,False,4,True,False,False,False,True,False,False,0.0125,False,Auto_Approved,386.68,11.5,2,6264.23,200.0
C0006358,P0054332,W003534,E000938,Kolkata,Z0079,2024-01-08,2,Rain|Flood,137.9,332.4,24.4,False,6,True,False,False,False,True,False,True,0.1988,False,Auto_Approved,521.86,11.2,1,4566.28,200.0
C0006359,P0054350,W003537,E000157,Delhi,Z0030,2024-01-01,1,AQI,0.0,433.2,19.0,False,11,True,False,False,False,True,False,False,0.0008,False,Auto_Approved,456.06,10.5,1,2280.3,103.48
C0006360,P0054351,W003537,E000158,Delhi,Z0030,2024-01-08,2,AQI,0.0,688.0,15.4,False,4,True,False,False,False,True,False,False,0.0092,False,Auto_Approved,424.24,10.0,1,2280.3,112.04
C0006361,P0054354,W003537,E000161,Delhi,Z0030,2024-01-29,5,AQI,0.0,451.5,23.1,False,10,True,False,False,False,True,False,False,0.0447,False,Auto_Approved,456.06,9.1,1,2280.3,109.39
C0006362,P0054355,W003537,E000162,Delhi,Z0030,2024-02-05,6,AQI,0.0,414.8,24.7,False,10,True,False,False,False,True,False,False,0.0008,False,Auto_Approved,456.06,5.8,1,2280.3,109.27
C0006363,P0054357,W003537,E000164,Delhi,Z0030,2024-02-19,8,AQI,0.0,516.2,21.8,False,10,True,False,False,False,True,False,False,0.0075,False,Auto_Approved,456.06,7.1,1,2280.3,104.53
C0006364,P0054358,W003537,E000165,Delhi,Z0030,2024-02-26,9,AQI,0.0,486.0,25.8,False,10,True,False,False,False,True,False,False,0.075,False,Auto_Approved,456.06,3.2,1,2280.3,112.31
C0006365,P0054360,W003537,E000167,Delhi,Z0030,2024-03-11,11,Rain|Flood,75.5,163.4,24.8,False,8,True,False,False,False,True,False,False,0.0063,False,Auto_Approved,456.06,4.2,1,2280.3,90.04
C0006366,P0054369,W003538,E000940,Kolkata,Z0080,2024-01-22,4,Rain|Flood,119.8,324.1,20.9,False,3,True,False,False,False,True,False,False,0.0793,False,Auto_Approved,207.28,4.4,1,2376.79,98.69
C0006367,P0054382,W003539,E000157,Delhi,Z0015,2024-01-01,1,AQI,0.0,433.2,19.0,False,11,True,False,False,False,True,False,True,0.2293,False,Auto_Approved,464.4,11.6,1,3250.78,166.54
C0006368,P0054383,W003539,E000158,Delhi,Z0015,2024-01-08,2,AQI,0.0,688.0,15.4,False,4,True,False,False,False,True,False,True,0.2077,False,Auto_Approved,412.8,4.1,1,3250.78,155.71
C0006369,P0054384,W003539,E000159,Delhi,Z0015,2024-01-15,3,AQI,0.0,447.5,22.5,False,9,True,False,False,False,True,False,True,0.2314,False,Auto_Approved,464.4,6.2,1,3250.78,158.27
C0006370,P0054387,W003539,E000162,Delhi,Z0015,2024-02-05,6,AQI,0.0,414.8,24.7,False,10,True,False,False,False,True,False,True,0.2306,False,Auto_Approved,464.4,7.4,1,3250.78,150.69
C0006371,P0054388,W003540,E001093,Ahmedabad,Z0088,2024-01-01,1,Curfew,0.0,258.7,25.2,True,21,True,False,False,False,True,False,False,0.0652,False,Auto_Approved,757.17,10.9,3,5300.17,200.0
C0006372,P0054406,W003540,E001111,Ahmedabad,Z0088,2024-05-06,19,Rain|Flood,168.7,133.8,29.4,False,7,True,False,False,False,True,False,False,0.0472,False,Auto_Approved,630.97,6.7,3,5300.17,200.0
C0006373,P0054415,W003541,E000002,Chennai,Z0006,2024-01-08,2,Rain,114.5,154.6,18.6,False,4,True,False,False,False,True,False,False,0.0296,False,Auto_Approved,367.72,7.0,1,3355.43,123.27
C0006374,P0054423,W003543,E000002,Chennai,Z0003,2024-01-08,2,Rain,114.5,154.6,18.6,False,4,True,False,False,False,True,False,False,0.0368,False,Auto_Approved,331.9,8.1,2,2190.53,102.02
C0006375,P0054440,W003543,E000019,Chennai,Z0003,2024-05-06,19,Rain|Flood,73.7,92.6,33.0,False,7,True,False,False,False,True,False,False,0.0373,False,Auto_Approved,365.09,3.2,2,2190.53,97.78
C0006376,P0054449,W003544,E000318,Mumbai,Z0031,2024-02-05,6,Curfew,0.0,256.9,25.0,True,6,True,False,False,False,True,False,False,0.0374,False,Auto_Approved,452.68,11.8,1,2263.38,97.74
C0006377,P0054457,W003545,E000002,Chennai,Z0010,2024-01-08,2,Rain,114.5,154.6,18.6,False,4,True,False,False,False,True,False,False,0.0361,False,Auto_Approved,353.43,11.9,1,2306.13,100.32
C0006378,P0054474,W003545,E000019,Chennai,Z0010,2024-05-06,19,Rain|Flood,73.7,92.6,33.0,False,7,True,False,False,False,True,False,False,0.0541,False,Auto_Approved,618.5,4.4,1,2306.13,93.9
C0006379,P0054480,W003546,E000157,Delhi,Z0015,2024-01-01,1,AQI,0.0,433.2,19.0,False,11,True,False,False,False,True,False,False,0.078,False,Auto_Approved,827.44,3.2,1,4137.22,200.0
C0006380,P0054481,W003546,E000158,Delhi,Z0015,2024-01-08,2,AQI,0.0,688.0,15.4,False,4,True,False,False,False,True,False,False,0.0181,False,Auto_Approved,371.88,11.3,1,4137.22,195.78
C0006381,P0054487,W003547,E000318,Mumbai,Z0031,2024-02-05,6,Curfew,0.0,256.9,25.0,True,6,True,False,False,False,True,False,False,0.0312,False,Auto_Approved,545.17,10.3,2,3707.16,145.44
C0006382,P0054530,W003548,E000498,Bengaluru,Z0048,2024-07-22,30,Rain,87.5,62.9,31.0,False,9,True,False,False,False,True,False,False,0.029,False,Auto_Approved,973.03,6.4,4,3892.12,200.0
C0006383,P0054533,W003549,E000157,Delhi,Z0019,2024-01-01,1,AQI,0.0,433.2,19.0,False,11,True,False,False,False,True,False,True,0.25,False,Auto_Approved,758.63,9.1,2,3793.16,163.07
C0006384,P0054535,W003549,E000159,Delhi,Z0019,2024-01-15,3,AQI,0.0,447.5,22.5,False,9,True,False,False,False,True,False,True,0.1818,False,Auto_Approved,758.63,3.3,2,3793.16,163.29
C0006385,P0054536,W003549,E000160,Delhi,Z0019,2024-01-22,4,AQI,0.0,500.5,19.9,False,10,True,False,False,False,True,False,True,0.2394,False,Auto_Approved,758.63,3.2,2,3793.16,174.27
C0006386,P0054538,W003549,E000162,Delhi,Z0019,2024-02-05,6,AQI,0.0,414.8,24.7,False,10,True,False,False,False,True,False,True,0.2193,False,Auto_Approved,758.63,5.9,2,3793.16,160.83
C0006387,P0054541,W003549,E000165,Delhi,Z0019,2024-02-26,9,AQI,0.0,486.0,25.8,False,10,True,False,False,False,True,False,True,0.1948,False,Auto_Approved,758.63,5.1,2,3793.16,176.33
C0006388,P0054548,W003549,E000172,Delhi,Z0019,2024-04-15,16,AQI,0.0,416.5,30.3,False,6,True,False,False,False,True,False,True,0.1984,False,Auto_Approved,505.75,6.0,2,3793.16,131.58
C0006389,P0054551,W003550,E000002,Chennai,Z0101,2024-01-08,2,Rain,114.5,154.6,18.6,False,4,True,False,False,False,True,False,False,0.0712,False,Auto_Approved,364.01,7.1,1,4149.71,171.29
C0006390,P0054579,W003553,E000157,Delhi,Z0020,2024-01-01,1,AQI,0.0,433.2,19.0,False,11,False,True,True,True,True,False,False,0.788,True,Flagged_Manual_Review,0.0,5.3,2,3926.85,191.54
C0006391,P0054580,W003553,E000158,Delhi,Z0020,2024-01-08,2,AQI,0.0,688.0,15.4,False,4,True,False,False,False,True,False,False,0.0586,False,Auto_Approved,378.49,6.0,2,3926.85,193.06
C0006392,P0054581,W003553,E000159,Delhi,Z0020,2024-01-15,3,AQI,0.0,447.5,22.5,False,9,True,False,True,False,True,False,False,0.2255,True,Auto_Approved,785.37,7.7,2,3926.85,188.72
C0006393,P0054583,W003553,E000161,Delhi,Z0020,2024-01-29,5,AQI,0.0,451.5,23.1,False,10,True,False,False,False,True,False,False,0.0392,False,Auto_Approved,785.37,7.1,2,3926.85,195.41
C0006394,P0054587,W003554,E000940,Kolkata,Z0078,2024-01-22,4,Rain|Flood,119.8,324.1,20.9,False,3,True,False,False,False,True,False,False,0.0007,False,Auto_Approved,253.2,4.3,1,3578.57,174.37
C0006395,P0054600,W003554,E000953,Kolkata,Z0078,2024-04-22,17,Curfew,38.8,128.3,25.5,True,19,True,False,False,False,True,False,False,0.0308,False,Auto_Approved,894.64,6.0,1,3578.57,158.95
C0006396,P0054614,W003556,E001093,Ahmedabad,Z0092,2024-01-01,1,Curfew,0.0,258.7,25.2,True,21,True,False,False,False,True,False,False,0.0189,False,Auto_Approved,500.82,8.1,2,1502.47,60.29
C0006397,P0054659,W003558,E000002,Chennai,Z0010,2024-01-08,2,Rain,114.5,154.6,18.6,False,4,True,False,False,False,True,False,False,0.076,False,Auto_Approved,362.28,10.4,4,2898.27,122.8
C0006398,P0054662,W003559,E000159,Delhi,Z0103,2024-01-15,3,AQI,0.0,447.5,22.5,False,9,True,False,False,False,True,False,False,0.0782,True,Auto_Approved,764.09,8.9,3,4584.54,198.97
C0006399,P0054663,W003559,E000160,Delhi,Z0103,2024-01-22,4,AQI,0.0,500.5,19.9,False,10,True,False,False,False,True,False,False,0.0262,False,Auto_Approved,764.09,7.4,3,4584.54,200.0
C0006400,P0054664,W003559,E000161,Delhi,Z0103,2024-01-29,5,AQI,0.0,451.5,23.1,False,10,True,False,False,False,True,False,False,0.0603,False,Auto_Approved,764.09,7.0,3,4584.54,200.0
C0006401,P0054693,W003560,E000653,Hyderabad,Z0067,2024-07-15,29,Rain,69.0,67.3,30.5,False,3,True,False,False,False,True,False,False,0.0495,False,Auto_Approved,221.1,8.7,3,3537.62,200.0
C0006402,P0054694,W003560,E000654,Hyderabad,Z0067,2024-07-22,30,Rain,69.5,87.5,32.2,False,8,True,False,False,False,True,False,False,0.0589,False,Auto_Approved,589.6,7.7,3,3537.62,200.0
C0006403,P0054695,W003560,E000655,Hyderabad,Z0067,2024-07-29,31,Rain,81.8,51.7,32.8,False,6,True,False,False,False,True,False,False,0.0179,False,Auto_Approved,442.2,4.1,3,3537.62,200.0
C0006404,P0054697,W003560,E000657,Hyderabad,Z0067,2024-08-12,33,Rain|Flood,117.6,116.8,42.3,False,4,True,False,False,False,True,False,False,0.0725,False,Auto_Approved,294.8,2.3,3,3537.62,198.08
C0006405,P0054700,W003562,E000158,Delhi,Z0103,2024-01-08,2,AQI,0.0,688.0,15.4,False,4,True,False,False,False,True,False,False,0.0099,False,Auto_Approved,311.17,4.4,2,3267.31,179.37
C0006406,P0054701,W003562,E000159,Delhi,Z0103,2024-01-15,3,AQI,0.0,447.5,22.5,False,9,True,False,False,False,True,False,False,0.0597,False,Auto_Approved,653.46,7.9,2,3267.31,173.81
C0006407,P0054703,W003562,E000161,Delhi,Z0103,2024-01-29,5,AQI,0.0,451.5,23.1,False,10,True,False,False,False,True,False,False,0.0753,False,Auto_Approved,653.46,2.0,2,3267.31,174.51
C0006408,P0054704,W003562,E000162,Delhi,Z0103,2024-02-05,6,AQI,0.0,414.8,24.7,False,10,True,False,False,False,True,False,False,0.0568,False,Auto_Approved,653.46,4.7,2,3267.31,176.2
C0006409,P0054706,W003562,E000164,Delhi,Z0103,2024-02-19,8,AQI,0.0,516.2,21.8,False,10,True,False,False,False,True,False,False,0.0155,False,Auto_Approved,653.46,6.0,2,3267.31,180.93
C0006410,P0054707,W003562,E000165,Delhi,Z0103,2024-02-26,9,AQI,0.0,486.0,25.8,False,10,True,False,False,False,True,False,False,0.0122,False,Auto_Approved,653.46,11.2,2,3267.31,168.84
C0006411,P0054716,W003562,E000174,Delhi,Z0103,2024-04-29,18,AQI,0.0,401.6,29.1,False,8,True,False,False,False,True,False,False,0.0687,False,Auto_Approved,622.34,9.5,2,3267.31,142.6
C0006412,P0054729,W003562,E000187,Delhi,Z0103,2024-07-29,31,Rain|Flood,71.0,231.9,31.9,False,7,True,False,True,False,True,False,False,0.254,True,Auto_Approved,544.55,5.6,2,3267.31,187.34
C0006413,P0054737,W003563,E000318,Mumbai,Z0041,2024-02-05,6,Curfew,0.0,256.9,25.0,True,6,True,False,False,False,True,False,False,0.0398,False,Auto_Approved,511.19,8.0,1,3169.36,138.99
C0006414,P0054761,W003563,E000342,Mumbai,Z0041,2024-07-22,30,Rain,199.3,92.7,37.3,False,3,True,False,False,False,True,False,False,0.0157,False,Auto_Approved,255.59,4.6,1,3169.36,196.04
C0006415,P0054772,W003563,E000353,Mumbai,Z0041,2024-10-07,41,Rain|Flood,68.7,60.6,30.9,False,3,True,False,False,False,True,False,False,0.0378,False,Auto_Approved,255.59,11.4,1,3169.36,195.72
C0006416,P0054774,W003563,E000355,Mumbai,Z0041,2024-10-21,43,Rain|Flood,170.2,119.5,33.1,False,3,False,True,True,False,True,False,False,0.9218,True,Auto_Rejected,0.0,7.5,1,3169.36,197.17
